annee,theme,id_caracteristiques,nom_caracteristique,chiffre_total,chiffre_hommes,chiffre_femmes,taux_total,taux_hommes,taux_femmes
2021,Revenu des particuliers en 2019,229,    Prestations de l'assurance emploi moyennes en 2019 parmi les bénéficiaires ($),7550,4956,10120,7550,4956,10120
2021,Revenu des particuliers en 2019,230,Total - Statistiques du revenu d'emploi en 2019 pour la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %),24170,11800,12375,100.0,100.0,100.0
2021,Revenu des particuliers en 2019,231,  Nombre de bénéficiaires d'un revenu d'emploi en 2019 qui ont travaillé toute l'année à plein temps en 2020 - Données-échantillon (25 %),10385,5420,4960,43.0,45.9,40.1
2021,Revenu des particuliers en 2019,232,    Revenu d'emploi médian en 2019 pour les travailleurs qui ont travaillé toute l'année à plein temps en 2020 ($),66500,75000,56800,66500,75000,56800
2021,Revenu des particuliers en 2019,233,    Revenu d'emploi moyen en 2019 pour les travailleurs qui ont travaillé toute l'année à plein temps en 2020 ($),71400,79800,62200,71400,79800,62200
2021,Revenu des particuliers en 2019,234,  Nombre de bénéficiaires d'un revenu d'emploi en 2019 qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 - Données-échantillon (25 %),6740,3150,3595,27.9,26.7,29.1
2021,Revenu des particuliers en 2019,235,    Revenu d'emploi médian en 2019 pour les travailleurs qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 ($),28400,35600,24200,28400,35600,24200
2021,Revenu des particuliers en 2019,236,    Revenu d'emploi moyen en 2019 pour les travailleurs qui ont travaillé une partie de l'année et/ou à temps partiel en 2020 ($),38120,45680,31480,38120,45680,31480
2021,Revenu des particuliers en 2019,237,Composition du revenu total en 2019 de la population âgée de 15 ans et plus dans les ménages privés - Données-échantillon (25 %),100.0,100.0,100.0,100.0,100.0,100.0
2021,Revenu des particuliers en 2019,238,  Revenu du marché (%),89.2,93.0,84.4,89.2,93.0,84.4
2021,Revenu des particuliers en 2019,239,    Revenu d'emploi (%),77.6,79.2,75.6,77.6,79.2,75.6
2021,Revenu des particuliers en 2019,240,  Transferts gouvernementaux (%),10.7,6.9,15.6,10.7,6.9,15.6
2021,Revenu des particuliers en 2019,241,    Prestations de l'assurance emploi (%),1.5,0.9,2.4,1.5,0.9,2.4
2021,Revenu du ménage en 2020,242,Total - Statistiques du revenu pour les ménages privés - Données intégrales (100 %),12405,,,,,
2021,Revenu du ménage en 2020,243,  Revenu total médian des ménages en 2020 ($),101000,,,101000,,
2021,Revenu du ménage en 2020,244,  Revenu après impôt médian des ménages en 2020 ($),84000,,,84000,,
2021,Revenu du ménage en 2020,245,    Total - Statistiques du revenu en 2020 pour les ménages privés comptant une personne - Données intégrales (100 %),3235,,,,,
2021,Revenu du ménage en 2020,246,      Revenu total médian des ménages comptant une personne en 2020 ($),48800,,,48800,,
2021,Revenu du ménage en 2020,247,      Revenu après impôt médian des ménages comptant une personne en 2020 ($),42000,,,42000,,
2021,Revenu du ménage en 2020,248,    Total - Statistiques du revenu en 2020 pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %),9170,,,,,
2021,Revenu du ménage en 2020,249,      Revenu total médian des ménages comptant deux personnes ou plus en 2020 ($),122000,,,122000,,
2021,Revenu du ménage en 2020,250,      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2020 ($),101000,,,101000,,
2021,Revenu du ménage en 2020,251,Total - Statistiques du revenu pour les ménages privés - Données-échantillon (25 %),12405,,,,,
2021,Revenu du ménage en 2020,252,  Revenu total moyen des ménages en 2020 ($),115700,,,115700,,
2021,Revenu du ménage en 2020,253,  Revenu après impôt moyen des ménages en 2020 ($),93300,,,93300,,
2021,Revenu du ménage en 2020,254,    Total - Statistiques du revenu en 2020 pour les ménages privés comptant une personne - Données-échantillon (25 %),3225,,,,,
2021,Revenu du ménage en 2020,255,      Revenu total moyen des ménages comptant une personne en 2020 ($),57850,,,57850,,
2021,Revenu du ménage en 2020,256,      Revenu après impôt moyen des ménages comptant une personne en 2020 ($),47000,,,47000,,
2021,Revenu du ménage en 2020,257,    Total - Statistiques du revenu en 2020 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %),9180,,,,,
2021,Revenu du ménage en 2020,258,      Revenu total moyen des ménages comptant deux personnes ou plus en 2020 ($),136000,,,136000,,
2021,Revenu du ménage en 2020,259,      Revenu après impôt moyen des ménages comptant deux personnes ou plus en 2020 ($),109600,,,109600,,
2021,Revenu du ménage en 2020,260,Total - Tranches de revenu total du ménage en 2020 pour les ménages privés - Données intégrales (100 %),12405,,,100.0,,
2021,Revenu du ménage en 2020,261,  Moins de 5 000 $,45,,,0.4,,
2021,Revenu du ménage en 2020,262,  5 000 $ à 9 999 $,35,,,0.3,,
2021,Revenu du ménage en 2020,263,  10 000 $ à 14 999 $,65,,,0.5,,
2021,Revenu du ménage en 2020,264,  15 000 $ à 19 999 $,115,,,0.9,,
2021,Revenu du ménage en 2020,265,  20 000 $ à 24 999 $,340,,,2.7,,
2021,Revenu du ménage en 2020,266,  25 000 $ à 29 999 $,265,,,2.1,,
2021,Revenu du ménage en 2020,267,  30 000 $ à 34 999 $,280,,,2.3,,
2021,Revenu du ménage en 2020,268,  35 000 $ à 39 999 $,335,,,2.7,,
2021,Revenu du ménage en 2020,269,  40 000 $ à 44 999 $,435,,,3.5,,
2021,Revenu du ménage en 2020,270,  45 000 $ à 49 999 $,395,,,3.2,,
2021,Revenu du ménage en 2020,271,  50 000 $ à 59 999 $,775,,,6.2,,
2021,Revenu du ménage en 2020,272,  60 000 $ à 69 999 $,815,,,6.6,,
2021,Revenu du ménage en 2020,273,  70 000 $ à 79 999 $,775,,,6.2,,
2021,Revenu du ménage en 2020,274,  80 000 $ à 89 999 $,765,,,6.2,,
2021,Revenu du ménage en 2020,275,  90 000 $ à 99 999 $,720,,,5.8,,
2021,Revenu du ménage en 2020,276,  100 000 $ et plus,6245,,,50.3,,
2021,Revenu du ménage en 2020,277,    100 000 $ à 124 999 $,1700,,,13.7,,
2021,Revenu du ménage en 2020,278,    125 000 $ à 149 999 $,1370,,,11.0,,
2021,Revenu du ménage en 2020,279,    150 000 $ à 199 999 $,1800,,,14.5,,
2021,Revenu du ménage en 2020,280,    200 000 $ et plus,1380,,,11.1,,
2021,Revenu du ménage en 2020,281,Total - Tranches de revenu après impôt du ménage en 2020 pour les ménages privés - Données intégrales (100 %),12405,,,100.0,,
2021,Revenu du ménage en 2020,282,  Moins de 5 000 $,55,,,0.4,,
2021,Revenu du ménage en 2020,283,  5 000 $ à 9 999 $,35,,,0.3,,
2021,Revenu du ménage en 2020,284,  10 000 $ à 14 999 $,75,,,0.6,,
2021,Revenu du ménage en 2020,285,  15 000 $ à 19 999 $,130,,,1.0,,
2021,Revenu du ménage en 2020,286,  20 000 $ à 24 999 $,365,,,2.9,,
2021,Revenu du ménage en 2020,287,  25 000 $ à 29 999 $,345,,,2.8,,
2021,Revenu du ménage en 2020,288,  30 000 $ à 34 999 $,380,,,3.1,,
2021,Revenu du ménage en 2020,289,  35 000 $ à 39 999 $,470,,,3.8,,
2021,Revenu du ménage en 2020,290,  40 000 $ à 44 999 $,525,,,4.2,,
2021,Revenu du ménage en 2020,291,  45 000 $ à 49 999 $,470,,,3.8,,
2021,Revenu du ménage en 2020,292,  50 000 $ à 59 999 $,1025,,,8.3,,
2021,Revenu du ménage en 2020,293,  60 000 $ à 69 999 $,990,,,8.0,,
2021,Revenu du ménage en 2020,294,  70 000 $ à 79 999 $,1000,,,8.1,,
2021,Revenu du ménage en 2020,295,  80 000 $ à 89 999 $,870,,,7.0,,
2021,Revenu du ménage en 2020,296,  90 000 $ à 99 999 $,880,,,7.1,,
2021,Revenu du ménage en 2020,297,  100 000 $ et plus,4785,,,38.6,,
2021,Revenu du ménage en 2020,298,    100 000 $ à 124 999 $,1870,,,15.1,,
2021,Revenu du ménage en 2020,299,    125 000 $ à 149 999 $,1290,,,10.4,,
2021,Revenu du ménage en 2020,300,    150 000 $ et plus,1620,,,13.1,,
2021,Revenu des familles économiques en 2020,301,Total - Statistiques du revenu pour les familles économiques dans les ménages privés - Données intégrales (100 %),8990,,,,,
2021,Revenu des familles économiques en 2020,302,  Revenu total médian des familles économiques en 2020 ($),122000,,,122000,,
2021,Revenu des familles économiques en 2020,303,  Revenu après impôt médian des familles économiques en 2020 ($),101000,,,101000,,
2021,Revenu des familles économiques en 2020,304,  Taille moyenne des familles économiques,3.0,,,3.0,,
2021,Revenu des familles économiques en 2020,305,Total - Statistiques du revenu en 2020 pour les familles économiques comptant un couple seulement dans les ménages privés - Données intégrales (100 %),3185,,,,,
2021,Revenu des familles économiques en 2020,306,  Revenu total médian des familles économiques comptant un couple seulement en 2020 ($),102000,,,102000,,
2021,Revenu des familles économiques en 2020,307,  Revenu après impôt médian des familles économiques comptant un couple seulement en 2020 ($),85000,,,85000,,
2021,Revenu des familles économiques en 2020,308,  Taille moyenne des familles économiques comptant un couple seulement,2.0,,,2.0,,
2021,Revenu des familles économiques en 2020,309,Total - Statistiques du revenu en 2020 pour les familles économiques comptant un couple avec enfants dans les ménages privés - Données intégrales (100 %),4240,,,,,
2021,Revenu des familles économiques en 2020,310,  Revenu total médian des familles économiques comptant un couple avec enfants en 2020 ($),154000,,,154000,,
2021,Revenu des familles économiques en 2020,311,  Revenu après impôt médian des familles économiques comptant un couple avec enfants en 2020 ($),125000,,,125000,,
2021,Revenu des familles économiques en 2020,312,  Taille moyenne des familles économiques comptant un couple avec enfants,3.9,,,3.9,,
2021,Revenu des familles économiques en 2020,313,Total - Statistiques du revenu en 2020 pour les familles économiques monoparentales dans les ménages privés - Données intégrales (100 %),1415,,,,,
2021,Revenu des familles économiques en 2020,314,  Revenu total médian des familles économiques monoparentales en 2020 ($),78500,,,78500,,
2021,Revenu des familles économiques en 2020,315,  Revenu après impôt médian des familles économiques monoparentales en 2020 ($),68000,,,68000,,
2021,Revenu des familles économiques en 2020,316,  Taille moyenne des familles économiques monoparentales,2.6,,,2.6,,
2021,Revenu des familles économiques en 2020,317,Total - Statistiques du revenu pour les personnes hors famille économique âgées de 15 ans et plus dans les ménages privés - Données intégrales (100 %),3715,1795,1915,,,
2021,Revenu des familles économiques en 2020,318,  Revenu total médian en 2020 ($),47600,52400,43200,47600,52400,43200
2021,Revenu des familles économiques en 2020,319,  Revenu après impôt médian en 2020 ($),40800,44400,38000,40800,44400,38000
2021,Revenu des familles économiques en 2020,320,Total - Statistiques du revenu pour les familles économiques dans les ménages privés - Données-échantillon (25 %),9005,,,,,
2021,Revenu des familles économiques en 2020,321,  Revenu total moyen des familles économiques en 2020 ($),136400,,,136400,,
2021,Revenu des familles économiques en 2020,322,  Revenu après impôt moyen des familles économiques en 2020 ($),109800,,,109800,,
2021,Revenu des familles économiques en 2020,323,Total - Statistiques du revenu en 2020 pour les familles économiques comptant un couple seulement dans les ménages privés - Données-échantillon (25 %),3180,,,,,
2021,Revenu des familles économiques en 2020,324,  Revenu total moyen des familles économiques comptant un couple seulement en 2020 ($),114000,,,114000,,
2021,Revenu des familles économiques en 2020,325,  Revenu après impôt moyen des familles économiques comptant un couple seulement en 2020 ($),92900,,,92900,,
2021,Revenu des familles économiques en 2020,326,Total - Statistiques du revenu en 2020 pour les familles économiques comptant un couple avec enfants dans les ménages privés - Données-échantillon (25 %),4235,,,,,
2021,Revenu des familles économiques en 2020,327,  Revenu total moyen des familles économiques comptant un couple avec enfants en 2020 ($),169600,,,169600,,
2021,Revenu des familles économiques en 2020,328,  Revenu après impôt moyen des familles économiques comptant un couple avec enfants en 2020 ($),134600,,,134600,,
2021,Revenu des familles économiques en 2020,329,Total - Statistiques du revenu en 2020 pour les familles économiques monoparentales dans les ménages privés - Données-échantillon (25 %),1420,,,,,
2021,Revenu des familles économiques en 2020,330,  Revenu total moyen des familles économiques monoparentales en 2020 ($),88900,,,88900,,
2021,Revenu des familles économiques en 2020,331,  Revenu après impôt moyen des familles économiques monoparentales en 2020 ($),74200,,,74200,,
2021,Revenu des familles économiques en 2020,332,Total - Statistiques du revenu pour les personnes hors famille économique âgées de 15 ans et plus dans les ménages privés - Données-échantillon (25 %),3680,1780,1900,,,
2021,Revenu des familles économiques en 2020,333,  Revenu total moyen en 2020 ($),56200,61100,51650,56200,61100,51650
2021,Revenu des familles économiques en 2020,334,  Revenu après impôt moyen en 2020 ($),45920,49080,42920,45920,49080,42920
2021,Faible revenu et inégalité du revenu en 2020,335,Total - Situation de faible revenu en 2020 fondé sur la MFR-ApI - Données intégrales (100 %),30900,15225,15675,100.0,100.0,100.0
2021,Faible revenu et inégalité du revenu en 2020,336,  0 à 17 ans,7880,4010,3870,25.5,26.3,24.7
2021,Faible revenu et inégalité du revenu en 2020,337,    0 à 5 ans,2415,1240,1170,7.8,8.1,7.5
2021,Faible revenu et inégalité du revenu en 2020,338,  18 à 64 ans,19025,9305,9720,61.6,61.1,62.0
2021,Faible revenu et inégalité du revenu en 2020,339,  65 ans et plus,3990,1910,2080,12.9,12.5,13.3
2021,Faible revenu et inégalité du revenu en 2020,340,À faible revenu fondé sur la Mesure de faible revenu après impôt (MFR-ApI),1615,690,915,,,
2021,Faible revenu et inégalité du revenu en 2020,341,  0 à 17 ans,350,175,175,,,
2021,Faible revenu et inégalité du revenu en 2020,342,    0 à 5 ans,95,45,50,,,
2021,Faible revenu et inégalité du revenu en 2020,343,  18 à 64 ans,790,345,445,,,
2021,Faible revenu et inégalité du revenu en 2020,344,  65 ans et plus,475,170,300,,,
2021,Faible revenu et inégalité du revenu en 2020,345,Fréquence du faible revenu fondée sur la Mesure de faible revenu après impôt (MFR-ApI) (%),5.2,4.5,5.9,5.2,4.5,5.9
2021,Faible revenu et inégalité du revenu en 2020,346,  0 à 17 ans (%),4.4,4.3,4.6,4.4,4.3,4.6
2021,Faible revenu et inégalité du revenu en 2020,347,    0 à 5 ans (%),4.0,3.4,4.6,4.0,3.4,4.6
2021,Faible revenu et inégalité du revenu en 2020,348,  18 à 64 ans (%),4.2,3.8,4.5,4.2,3.8,4.5
2021,Faible revenu et inégalité du revenu en 2020,349,  65 ans et plus (%),11.8,8.9,14.5,11.8,8.9,14.5
2021,Faible revenu et inégalité du revenu en 2020,350,Total - Situation de faible revenu en 2020 fondé sur les SFR-ApI pour la population dans les ménages privés à qui le concept de faible revenu est applicable - Données intégrales (100 %),30900,15225,15670,100.0,100.0,100.0
2021,Faible revenu et inégalité du revenu en 2020,351,  0 à 17 ans,7880,4010,3870,25.5,26.3,24.7
2021,Faible revenu et inégalité du revenu en 2020,352,    0 à 5 ans,2415,1245,1170,7.8,8.2,7.5
2021,Faible revenu et inégalité du revenu en 2020,353,  18 à 64 ans,19025,9305,9720,61.6,61.1,62.0
2021,Faible revenu et inégalité du revenu en 2020,354,  65 ans et plus,3995,1915,2080,12.9,12.6,13.3
2021,Faible revenu et inégalité du revenu en 2020,355,À faible revenu fondé sur les Seuils de faible revenu après impôt (SFR-ApI),795,350,445,,,
2021,Faible revenu et inégalité du revenu en 2020,356,  0 à 17 ans,160,75,85,,,
2021,Faible revenu et inégalité du revenu en 2020,357,    0 à 5 ans,40,15,25,,,
2021,Faible revenu et inégalité du revenu en 2020,358,  18 à 64 ans,485,225,260,,,
2021,Faible revenu et inégalité du revenu en 2020,359,  65 ans et plus,145,50,100,,,
2021,Faible revenu et inégalité du revenu en 2020,360,Fréquence du faible revenu fondée sur les Seuils de faible revenu après impôt (SFR-ApI) (%),2.6,2.3,2.8,2.6,2.3,2.8
2021,Faible revenu et inégalité du revenu en 2020,361,  0 à 17 ans (%),2.0,1.8,2.2,2.0,1.8,2.2
2021,Faible revenu et inégalité du revenu en 2020,362,    0 à 5 ans (%),1.7,1.2,2.2,1.7,1.2,2.2
2021,Faible revenu et inégalité du revenu en 2020,363,  18 à 64 ans (%),2.5,2.4,2.7,2.5,2.4,2.7
2021,Faible revenu et inégalité du revenu en 2020,364,  65 ans et plus (%),3.8,2.8,4.6,3.8,2.8,4.6
2021,Faible revenu et inégalité du revenu en 2020,365,Total - Groupe de décile de revenu après impôt rajusté des familles économiques pour la population dans les ménages privés - Données intégrales (100 %),30900,15225,15675,100.0,100.0,100.0
